method;Replicate number;id_sample;gradient;alti;INat;abundance;stade;state;sexe;mass;referential;canonic;id;rankName;referenceName;familyName;orderName;className;phylumName
barber;3;ANI-22-0146;VAL;1860;1;2;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;3;ANI-22-0146;VAL;1860;1;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;3;ANI-22-0146;VAL;1860;1;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;3;ANI-22-0146;VAL;1860;1;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;3;ANI-22-0146;VAL;1860;1;1;NA;NA;NA;NA;taxref;Coleoptera;184612;Ordre;Coleoptera Linnaeus, 1758;NA;Coleoptera;Insecta;Arthropoda
barber;3;ANI-22-0190;VAL;2715;0;1;NA;NA;NA;NA;taxref;Hemiptera;184980;Ordre;Hemiptera Linnaeus, 1758;NA;Hemiptera;Insecta;Arthropoda
barber;3;ANI-22-0190;VAL;2715;1;4;NA;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;3;ANI-22-0190;VAL;2715;1;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;3;ANI-22-0190;VAL;2715;1;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;3;ANI-22-0190;VAL;2715;1;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;3;ANI-22-0190;VAL;2715;1;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;3;ANI-22-0190;VAL;2715;1;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;3;ANI-22-0190;VAL;2715;1;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;3;ANI-22-0201;VER;1200;0;1;NA;NA;unidentified;NA;taxref;Araneae;184348;Ordre;Araneae Clerck, 1758;NA;Araneae;Arachnida;Arthropoda
barber;3;ANI-22-0245;VER;2000;0;1;NA;NA;unidentified;NA;taxref;Araneae;184348;Ordre;Araneae Clerck, 1758;NA;Araneae;Arachnida;Arthropoda
barber;3;ANI-22-0245;VER;2000;0;1;NA;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;3;ANI-22-0245;VER;2000;0;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;3;ANI-22-0256;VTN;1130;0;3;NA;NA;unidentified;NA;taxref;Araneae;184348;Ordre;Araneae Clerck, 1758;NA;Araneae;Arachnida;Arthropoda
barber;3;ANI-22-0256;VTN;1130;0;3;NA;NA;NA;NA;taxref;Coleoptera;184612;Ordre;Coleoptera Linnaeus, 1758;NA;Coleoptera;Insecta;Arthropoda
barber;3;ANI-22-0256;VTN;1130;0;1;NA;NA;NA;NA;taxref;Isopoda;184472;Ordre;Isopoda Latreille, 1817;NA;Isopoda;Malacostraca;Arthropoda
barber;3;ANI-22-0256;VTN;1130;1;2;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;3;ANI-22-0267;VTN;1340;0;3;ad;NA;NA;NA;taxref;Coleoptera;184612;Ordre;Coleoptera Linnaeus, 1758;NA;Coleoptera;Insecta;Arthropoda
barber;3;ANI-22-0267;VTN;1340;0;249;ad;NA;female;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;3;ANI-22-0278;VTN;1510;0;1;NA;NA;NA;NA;taxref;Coleoptera;184612;Ordre;Coleoptera Linnaeus, 1758;NA;Coleoptera;Insecta;Arthropoda
barber;3;ANI-22-0289;VTN;1675;0;1;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;3;ANI-22-0289;VTN;1675;0;1;ad;NA;NA;NA;taxref;Isopoda;184472;Ordre;Isopoda Latreille, 1817;NA;Isopoda;Malacostraca;Arthropoda
barber;4;ANI-21-0577;ARG;2000;0;1;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-21-0577;ARG;2000;0;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;4;ANI-21-0599;ARG;2400;0;4;NA;NA;unidentified;NA;taxref;Araneae;184348;Ordre;Araneae Clerck, 1758;NA;Araneae;Arachnida;Arthropoda
barber;4;ANI-21-0599;ARG;2400;0;9;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;4;ANI-21-0621;BOU;1440;0;3;NA;NA;NA;NA;taxref;Collembola;184571;Ordre;Collembola Lubbock, 1870;NA;Collembola;Entognatha;Arthropoda
barber;4;ANI-21-0654;BOU;2000;0;1;NA;NA;NA;NA;taxref;Collembola;184571;Ordre;Collembola Lubbock, 1870;NA;Collembola;Entognatha;Arthropoda
barber;4;ANI-21-0654;BOU;2000;0;5;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;4;ANI-21-0665;CAU;1220;0;1;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-21-0676;CAU;1400;0;3;NA;NA;NA;NA;taxref;Collembola;184571;Ordre;Collembola Lubbock, 1870;NA;Collembola;Entognatha;Arthropoda
barber;4;ANI-21-0687;CAU;1630;0;1;NA;NA;NA;NA;taxref;Collembola;184571;Ordre;Collembola Lubbock, 1870;NA;Collembola;Entognatha;Arthropoda
barber;4;ANI-21-0720;CAU;2225;0;5;NA;NA;NA;NA;taxref;Dermaptera;184777;Ordre;Dermaptera De Geer, 1773;NA;Dermaptera;Insecta;Arthropoda
barber;4;ANI-21-0720;CAU;2225;0;2;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;4;ANI-21-0753;MOU;1810;0;3;NA;NA;unidentified;NA;taxref;Araneae;184348;Ordre;Araneae Clerck, 1758;NA;Araneae;Arachnida;Arthropoda
barber;4;ANI-21-0753;MOU;1810;0;1;larv;NA;NA;NA;taxref;Coleoptera;184612;Ordre;Coleoptera Linnaeus, 1758;NA;Coleoptera;Insecta;Arthropoda
barber;4;ANI-21-0753;MOU;1810;0;1;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-21-0753;MOU;1810;0;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;4;ANI-21-0764;MOU;1940;0;4;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;4;ANI-21-0786;MOU;2355;0;1;NA;NA;NA;NA;taxref;Collembola;184571;Ordre;Collembola Lubbock, 1870;NA;Collembola;Entognatha;Arthropoda
barber;4;ANI-21-0786;MOU;2355;0;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;4;ANI-21-0797;MOU;2470;0;8;NA;NA;NA;NA;taxref;Dermaptera;184777;Ordre;Dermaptera De Geer, 1773;NA;Dermaptera;Insecta;Arthropoda
barber;4;ANI-21-0797;MOU;2470;0;4;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;4;ANI-21-0808;MOU;2720;0;3;NA;NA;NA;NA;taxref;Dermaptera;184777;Ordre;Dermaptera De Geer, 1773;NA;Dermaptera;Insecta;Arthropoda
barber;4;ANI-21-0808;MOU;2720;0;1;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-21-0819;RIS;1900;0;2;NA;NA;NA;NA;taxref;Collembola;184571;Ordre;Collembola Lubbock, 1870;NA;Collembola;Entognatha;Arthropoda
barber;4;ANI-21-0819;RIS;1900;1;4;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-21-0830;RIS;2195;0;5;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;4;ANI-21-0852;RIS;2570;0;7;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;4;ANI-21-0885;TAN;1420;0;2;NA;NA;NA;NA;taxref;Collembola;184571;Ordre;Collembola Lubbock, 1870;NA;Collembola;Entognatha;Arthropoda
barber;4;ANI-21-0885;TAN;1420;1;2;ad;NA;NA;NA;taxref;Coleoptera;184612;Ordre;Coleoptera Linnaeus, 1758;NA;Coleoptera;Insecta;Arthropoda
barber;4;ANI-21-0885;TAN;1420;1;1;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-21-0896;TAN;1700;1;1;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-21-0896;TAN;1700;1;1;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-21-0907;TAN;1890;0;2;NA;NA;NA;NA;taxref;Collembola;184571;Ordre;Collembola Lubbock, 1870;NA;Collembola;Entognatha;Arthropoda
barber;4;ANI-21-0918;TAN;2100;0;1;NA;NA;NA;NA;taxref;Collembola;184571;Ordre;Collembola Lubbock, 1870;NA;Collembola;Entognatha;Arthropoda
barber;4;ANI-21-0918;TAN;2100;0;1;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-21-0918;TAN;2100;1;1;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-21-0918;TAN;2100;1;1;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-21-0918;TAN;2100;1;3;ad;NA;NA;NA;taxref;Coleoptera;184612;Ordre;Coleoptera Linnaeus, 1758;NA;Coleoptera;Insecta;Arthropoda
barber;4;ANI-21-0929;TAN;2300;0;1;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-21-0962;VCHA;2150;0;6;NA;NA;NA;NA;taxref;Collembola;184571;Ordre;Collembola Lubbock, 1870;NA;Collembola;Entognatha;Arthropoda
barber;4;ANI-21-0973;VCHA;2330;1;1;NA;NA;NA;NA;taxref;Dermaptera;184777;Ordre;Dermaptera De Geer, 1773;NA;Dermaptera;Insecta;Arthropoda
barber;4;ANI-21-1006;VCHA;2940;1;1;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-22-0004;ARM;1520;1;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;4;ANI-22-0004;ARM;1520;1;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;4;ANI-22-0015;ARM;1750;0;7;NA;NA;unidentified;NA;taxref;Araneae;184348;Ordre;Araneae Clerck, 1758;NA;Araneae;Arachnida;Arthropoda
barber;4;ANI-22-0015;ARM;1750;0;2;NA;NA;NA;NA;taxref;Hemiptera;184980;Ordre;Hemiptera Linnaeus, 1758;NA;Hemiptera;Insecta;Arthropoda
barber;4;ANI-22-0015;ARM;1750;0;1;NA;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-22-0015;ARM;1750;1;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;4;ANI-22-0015;ARM;1750;1;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;4;ANI-22-0015;ARM;1750;1;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;4;ANI-22-0015;ARM;1750;1;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;4;ANI-22-0048;MSB;1370;0;3;NA;NA;unidentified;NA;taxref;Araneae;184348;Ordre;Araneae Clerck, 1758;NA;Araneae;Arachnida;Arthropoda
barber;4;ANI-22-0048;MSB;1370;0;1;NA;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-22-0059;MSB;1420;0;5;NA;NA;unidentified;NA;taxref;Araneae;184348;Ordre;Araneae Clerck, 1758;NA;Araneae;Arachnida;Arthropoda
barber;4;ANI-22-0059;MSB;1420;0;1;NA;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-22-0070;MSB;1890;0;6;NA;NA;unidentified;NA;taxref;Araneae;184348;Ordre;Araneae Clerck, 1758;NA;Araneae;Arachnida;Arthropoda
barber;4;ANI-22-0070;MSB;1890;0;1;NA;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-22-0081;MSB;2020;0;1;NA;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-22-0092;MSB;2260;0;1;NA;NA;unidentified;NA;taxref;Araneae;184348;Ordre;Araneae Clerck, 1758;NA;Araneae;Arachnida;Arthropoda
barber;4;ANI-22-0092;MSB;2260;0;1;NA;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-22-0103;PEC;1152;0;3;NA;NA;unidentified;NA;taxref;Araneae;184348;Ordre;Araneae Clerck, 1758;NA;Araneae;Arachnida;Arthropoda
barber;4;ANI-22-0103;PEC;1152;0;2;NA;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-22-0103;PEC;1152;0;4;NA;NA;NA;NA;taxref;Isopoda;184472;Ordre;Isopoda Latreille, 1817;NA;Isopoda;Malacostraca;Arthropoda
barber;4;ANI-22-0103;PEC;1152;1;1;NA;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-22-0114;PEC;1375;0;6;NA;NA;unidentified;NA;taxref;Araneae;184348;Ordre;Araneae Clerck, 1758;NA;Araneae;Arachnida;Arthropoda
barber;4;ANI-22-0114;PEC;1375;0;1;NA;NA;NA;NA;taxref;Opiliones;183822;Ordre;Opiliones Sundevall, 1833;NA;Opiliones;Arachnida;Arthropoda
barber;4;ANI-22-0147;VAL;1860;0;1;NA;NA;unidentified;NA;taxref;Araneae;184348;Ordre;Araneae Clerck, 1758;NA;Araneae;Arachnida;Arthropoda
barber;4;ANI-22-0147;VAL;1860;0;2;larv;NA;NA;NA;taxref;Coleoptera;184612;Ordre;Coleoptera Linnaeus, 1758;NA;Coleoptera;Insecta;Arthropoda
barber;4;ANI-22-0147;VAL;1860;0;1;NA;NA;NA;NA;taxref;Hemiptera;184980;Ordre;Hemiptera Linnaeus, 1758;NA;Hemiptera;Insecta;Arthropoda
barber;4;ANI-22-0147;VAL;1860;1;2;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;4;ANI-22-0202;VER;1200;0;1;NA;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-22-0257;VTN;1130;0;1;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-22-0257;VTN;1130;0;1;ad;NA;NA;NA;taxref;Isopoda;184472;Ordre;Isopoda Latreille, 1817;NA;Isopoda;Malacostraca;Arthropoda
barber;4;ANI-22-0257;VTN;1130;0;2;ad;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;4;ANI-22-0268;VTN;1340;0;176;NA;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;4;ANI-22-0279;VTN;1510;0;4;NA;NA;NA;NA;taxref;Coleoptera;184612;Ordre;Coleoptera Linnaeus, 1758;NA;Coleoptera;Insecta;Arthropoda
barber;4;ANI-22-0279;VTN;1510;0;1;juv;NA;NA;NA;taxref;Hemiptera;184980;Ordre;Hemiptera Linnaeus, 1758;NA;Hemiptera;Insecta;Arthropoda
barber;4;ANI-22-0279;VTN;1510;0;3;NA;NA;NA;NA;taxref;Isopoda;184472;Ordre;Isopoda Latreille, 1817;NA;Isopoda;Malacostraca;Arthropoda
barber;4;ANI-22-0279;VTN;1510;0;1;larv;NA;NA;NA;taxref;Lepidoptera;185214;Ordre;Lepidoptera Linnaeus, 1758;NA;Lepidoptera;Insecta;Arthropoda
barber;4;ANI-22-0279;VTN;1510;0;20;ad;NA;NA;NA;taxref;Opiliones;183822;Ordre;Opiliones Sundevall, 1833;NA;Opiliones;Arachnida;Arthropoda
barber;4;ANI-22-0301;VTN;1860;0;2;NA;NA;NA;NA;taxref;Hemiptera;184980;Ordre;Hemiptera Linnaeus, 1758;NA;Hemiptera;Insecta;Arthropoda
barber;4;ANI-22-0301;VTN;1860;0;1;ad;NA;NA;NA;taxref;Isopoda;184472;Ordre;Isopoda Latreille, 1817;NA;Isopoda;Malacostraca;Arthropoda
barber;5;ANI-21-0556;ARG;1620;0;3;NA;NA;NA;NA;taxref;Collembola;184571;Ordre;Collembola Lubbock, 1870;NA;Collembola;Entognatha;Arthropoda
barber;5;ANI-21-0589;ARG;2230;0;3;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0589;ARG;2230;0;2;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;5;ANI-21-0600;ARG;2400;0;4;NA;NA;unidentified;NA;taxref;Araneae;184348;Ordre;Araneae Clerck, 1758;NA;Araneae;Arachnida;Arthropoda
barber;5;ANI-21-0600;ARG;2400;0;3;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0600;ARG;2400;0;15;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;5;ANI-21-0611;BOU;1240;0;3;NA;NA;NA;NA;taxref;Collembola;184571;Ordre;Collembola Lubbock, 1870;NA;Collembola;Entognatha;Arthropoda
barber;5;ANI-21-0611;BOU;1240;0;1;larv;NA;NA;NA;taxref;Diptera;184803;Ordre;Diptera Linnaeus, 1758;NA;Diptera;Insecta;Arthropoda
barber;5;ANI-21-0622;BOU;1440;0;1;NA;NA;NA;NA;taxref;Collembola;184571;Ordre;Collembola Lubbock, 1870;NA;Collembola;Entognatha;Arthropoda
barber;5;ANI-21-0644;BOU;1830;0;4;NA;NA;NA;NA;taxref;Collembola;184571;Ordre;Collembola Lubbock, 1870;NA;Collembola;Entognatha;Arthropoda
barber;5;ANI-21-0677;CAU;1400;0;2;NA;NA;unidentified;NA;taxref;Araneae;184348;Ordre;Araneae Clerck, 1758;NA;Araneae;Arachnida;Arthropoda
barber;5;ANI-21-0677;CAU;1400;0;9;NA;NA;NA;NA;taxref;Collembola;184571;Ordre;Collembola Lubbock, 1870;NA;Collembola;Entognatha;Arthropoda
barber;5;ANI-21-0688;CAU;1630;0;1;NA;NA;NA;NA;taxref;Collembola;184571;Ordre;Collembola Lubbock, 1870;NA;Collembola;Entognatha;Arthropoda
barber;5;ANI-21-0699;CAU;1800;0;1;NA;NA;NA;NA;taxref;Collembola;184571;Ordre;Collembola Lubbock, 1870;NA;Collembola;Entognatha;Arthropoda
barber;5;ANI-21-0721;CAU;2225;0;1;NA;NA;unidentified;NA;taxref;Araneae;184348;Ordre;Araneae Clerck, 1758;NA;Araneae;Arachnida;Arthropoda
barber;5;ANI-21-0732;CAU;2445;0;15;NA;NA;NA;NA;taxref;Dermaptera;184777;Ordre;Dermaptera De Geer, 1773;NA;Dermaptera;Insecta;Arthropoda
barber;5;ANI-21-0754;MOU;1810;0;1;larv;NA;NA;NA;taxref;Coleoptera;184612;Ordre;Coleoptera Linnaeus, 1758;NA;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0754;MOU;1810;0;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;5;ANI-21-0765;MOU;1940;0;2;NA;NA;NA;NA;taxref;Collembola;184571;Ordre;Collembola Lubbock, 1870;NA;Collembola;Entognatha;Arthropoda
barber;5;ANI-21-0765;MOU;1940;0;9;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;5;ANI-21-0776;MOU;2160;0;1;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0798;MOU;2470;0;2;larv;NA;NA;NA;taxref;Coleoptera;184612;Ordre;Coleoptera Linnaeus, 1758;NA;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0798;MOU;2470;0;3;NA;NA;NA;NA;taxref;Dermaptera;184777;Ordre;Dermaptera De Geer, 1773;NA;Dermaptera;Insecta;Arthropoda
barber;5;ANI-21-0798;MOU;2470;0;6;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;5;ANI-21-0809;MOU;2720;0;1;NA;NA;NA;NA;taxref;Opiliones;183822;Ordre;Opiliones Sundevall, 1833;NA;Opiliones;Arachnida;Arthropoda
barber;5;ANI-21-0820;RIS;1900;0;6;NA;NA;NA;NA;taxref;Collembola;184571;Ordre;Collembola Lubbock, 1870;NA;Collembola;Entognatha;Arthropoda
barber;5;ANI-21-0820;RIS;1900;1;1;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0820;RIS;1900;1;1;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0831;RIS;2195;0;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;5;ANI-21-0842;RIS;2340;0;1;larv;NA;NA;NA;taxref;Diptera;184803;Ordre;Diptera Linnaeus, 1758;NA;Diptera;Insecta;Arthropoda
barber;5;ANI-21-0853;RIS;2570;0;1;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0853;RIS;2570;0;19;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;5;ANI-21-0864;RIS;2770;0;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;5;ANI-21-0886;TAN;1420;0;3;NA;NA;NA;NA;taxref;Collembola;184571;Ordre;Collembola Lubbock, 1870;NA;Collembola;Entognatha;Arthropoda
barber;5;ANI-21-0886;TAN;1420;1;2;ad;NA;NA;NA;taxref;Coleoptera;184612;Ordre;Coleoptera Linnaeus, 1758;NA;Coleoptera;Insecta;Arthropoda
barber;5;ANI-21-0908;TAN;1890;0;1;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0919;TAN;2100;1;1;ad;NA;NA;NA;taxref;Hymenoptera;185126;Ordre;Hymenoptera Linnaeus, 1758;NA;Hymenoptera;Insecta;Arthropoda
barber;5;ANI-21-0952;VCHA;1910;1;1;NA;NA;NA;NA;taxref;Isopoda;184472;Ordre;Isopoda Latreille, 1817;NA;Isopoda;Malacostraca;Arthropoda
barber;5;ANI-21-0952;VCHA;1910;1;1;NA;NA;NA;NA;taxref;Orthoptera;185375;Ordre;Orthoptera Latreille, 1810;NA;Orthoptera;Insecta;Arthropoda
barber;5;ANI-21-0963;VCHA;2150;0;4;NA;NA;NA;NA;taxref;Collembola;184571;Ordre;Collembola Lubbock, 1870;NA;Collembola;Entognatha;Arthropoda
