"","method","Replicate number","ANI","yr","nb","gradient","alti","INat","abundance","stade","état","sexe","Mass","referential","canonic","id","rankName","referenceName","familyName","orderName","className","phylumName"
"3766","tri manuel",6,"ANI","21","0584","ARG","2000",0,1,NA,NA,"femelle","0,0053","taxref","Cylindroiulus zinalensis",1003418,"Espèce","Cylindroiulus zinalensis (Faës, 1902)","Julidae","Julida","Diplopoda","Arthropoda"
"3767","tri manuel",6,"ANI","21","0584","ARG","2000",0,1,"adulte",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3768","tri manuel",6,"ANI","21","0584","ARG","2000",0,1,"larve",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3769","tri manuel",6,"ANI","21","0595","ARG","2230",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3770","tri manuel",6,"ANI","21","0617","BOU","1240",0,1,NA,NA,"femelle",NA,"taxref","Cylindroiulus broti",227622,"Espèce","Cylindroiulus broti (Humbert, 1893)","Julidae","Julida","Diplopoda","Arthropoda"
"3771","tri manuel",6,"ANI","21","0617","BOU","1240",0,1,"juvénile",NA,"mâle",NA,"taxref","Cylindroiulus broti",227622,"Espèce","Cylindroiulus broti (Humbert, 1893)","Julidae","Julida","Diplopoda","Arthropoda"
"3772","tri manuel",6,"ANI","21","0617","BOU","1240",0,1,"juvénile",NA,NA,"0,097","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3773","tri manuel",6,"ANI","21","0628","BOU","1440",0,1,"adulte",NA,"femelle","0,1944","taxref","Cylindroiulus broti",227622,"Espèce","Cylindroiulus broti (Humbert, 1893)","Julidae","Julida","Diplopoda","Arthropoda"
"3774","tri manuel",6,"ANI","21","0628","BOU","1440",0,1,"juvénile",NA,"mâle","0,118","taxref","Cylindroiulus broti",227622,"Espèce","Cylindroiulus broti (Humbert, 1893)","Julidae","Julida","Diplopoda","Arthropoda"
"3775","tri manuel",6,"ANI","21","0628","BOU","1440",0,1,NA,NA,NA,"0,013","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3776","tri manuel",6,"ANI","21","0639","BOU","1620",0,3,"larve",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3777","tri manuel",6,"ANI","21","0650","BOU","1830",0,1,"juvénile",NA,"femelle","0,0116","taxref","Cylindroiulus broti",227622,"Espèce","Cylindroiulus broti (Humbert, 1893)","Julidae","Julida","Diplopoda","Arthropoda"
"3778","tri manuel",6,"ANI","21","0650","BOU","1830",0,1,NA,NA,NA,NA,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3779","tri manuel",6,"ANI","21","0661","BOU","2000",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3780","tri manuel",6,"ANI","21","0672","CAU","1220",0,2,"larve",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3781","tri manuel",6,"ANI","21","0672","CAU","1220",0,1,"adulte",NA,"male",NA,"taxref","Metellina mengei",457228,"Espèce","Metellina mengei (Blackwall, 1869)","Tetragnathidae","Araneae","Arachnida","Arthropoda"
"3782","tri manuel",6,"ANI","21","0683","CAU","1400",0,1,"adulte",NA,"hermaphrodite","0,09","taxref","Dendrodrilus rubidus",233153,"Espèce","Bimastos rubidus (Savigny, 1826)","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3783","tri manuel",6,"ANI","21","0683","CAU","1400",0,1,"adulte",NA,"hermaphrodite","0,096","taxref","Dendrodrilus rubidus",233153,"Espèce","Bimastos rubidus (Savigny, 1826)","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3784","tri manuel",6,"ANI","21","0683","CAU","1400",0,1,"adulte",NA,"hermaphrodite","0,073","taxref","Eisenia eiseni",1001324,"Espèce","Bimastos eiseni (Levinsen, 1884)","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3785","tri manuel",6,"ANI","21","0683","CAU","1400",0,1,"juvénile",NA,NA,"0,011","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3786","tri manuel",6,"ANI","21","0683","CAU","1400",0,1,"juvénile",NA,NA,"0,036","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3787","tri manuel",6,"ANI","21","0683","CAU","1400",0,1,"subadulte",NA,"hermaphrodite","0,225","taxref","Octolasion lacteum",233117,"Espèce","Octolasion lacteum (Örley, 1885)","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3788","tri manuel",6,"ANI","21","0694","CAU","1630",0,1,"juvénile",NA,NA,"0,013","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3789","tri manuel",6,"ANI","21","0705","CAU","1800",0,1,"subadulte",NA,NA,"0,201","taxref","Aporrectodea caliginosa",199912,"Espèce","Aporrectodea caliginosa (Savigny, 1826)","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3790","tri manuel",6,"ANI","21","0716","CAU","2020",0,3,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3791","tri manuel",6,"ANI","21","0727","CAU","2225",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3792","tri manuel",6,"ANI","21","0738","CAU","2445",0,1,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3793","tri manuel",6,"ANI","21","0749","CAU","2650",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3794","tri manuel",6,"ANI","21","0760","MOU","1810",0,1,"adulte",NA,NA,NA,"taxref","Curculionidae",184685,"Famille","Curculionidae Latreille, 1802","Curculionidae","Coleoptera","Insecta","Arthropoda"
"3795","tri manuel",6,"ANI","21","0760","MOU","1810",0,1,"larve",NA,NA,NA,"taxref","Diptera",184803,"Ordre","Diptera Linnaeus, 1758",NA,"Diptera","Insecta","Arthropoda"
"3796","tri manuel",6,"ANI","21","0760","MOU","1810",0,3,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3797","tri manuel",6,"ANI","21","0760","MOU","1810",0,1,"larve",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3798","tri manuel",6,"ANI","21","0771","MOU","1940",0,1,"larve",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3799","tri manuel",6,"ANI","21","0782","MOU","2160",0,5,NA,NA,"hermaphrodite","0,018","taxref","Enchytraeidae",183803,"Famille","Enchytraeidae Vejdovský, 1879","Enchytraeidae","Enchytraeida","Clitellata","Annelida"
"3800","tri manuel",6,"ANI","21","0782","MOU","2160",0,2,"larve",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3801","tri manuel",6,"ANI","21","0793","MOU","2355",0,3,"adulte",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3802","tri manuel",6,"ANI","21","0793","MOU","2355",0,24,"larve",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3803","tri manuel",6,"ANI","21","0804","MOU","2470",0,1,"larve",NA,NA,NA,"taxref","Diptera",184803,"Ordre","Diptera Linnaeus, 1758",NA,"Diptera","Insecta","Arthropoda"
"3804","tri manuel",6,"ANI","21","0804","MOU","2470",0,1,"larve",NA,NA,NA,"taxref","Tipulidae",184950,"Famille","Tipulidae Latreille, 1802","Tipulidae","Diptera","Insecta","Arthropoda"
"3805","tri manuel",6,"ANI","21","0815","MOU","2720",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3806","tri manuel",6,"ANI","21","0826","RIS","1900",0,1,"juvénile",NA,NA,"0,91","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3807","tri manuel",6,"ANI","21","0837","RIS","2195",0,1,"adulte",NA,NA,"0,102","taxref","Aporrectodea rosea",233083,"Espèce","Aporrectodea rosea (Savigny, 1826)","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3808","tri manuel",6,"ANI","21","0837","RIS","2195",0,1,"adulte",NA,NA,"0,103","taxref","Aporrectodea rosea",233083,"Espèce","Aporrectodea rosea (Savigny, 1826)","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3809","tri manuel",6,"ANI","21","0837","RIS","2195",0,2,NA,NA,"hermaphrodite","0,002","taxref","Enchytraeidae",183803,"Famille","Enchytraeidae Vejdovský, 1879","Enchytraeidae","Enchytraeida","Clitellata","Annelida"
"3810","tri manuel",6,"ANI","21","0837","RIS","2195",0,1,"larve",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3811","tri manuel",6,"ANI","21","0837","RIS","2195",0,2,"juvénile",NA,NA,"0,019","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3812","tri manuel",6,"ANI","21","0848","RIS","2340",0,1,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3813","tri manuel",6,"ANI","21","0859","RIS","2570",0,1,NA,NA,"hermaphrodite",NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"3814","tri manuel",6,"ANI","21","0870","RIS","2770",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3815","tri manuel",6,"ANI","21","0881","RIS","2890",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3816","tri manuel",6,"ANI","21","0892","TAN","1420",0,1,NA,NA,NA,"0,0081","taxref","Chilopoda",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"3817","tri manuel",6,"ANI","21","0892","TAN","1420",0,3,"larve",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3818","tri manuel",6,"ANI","21","0892","TAN","1420",0,1,"adulte",NA,NA,"0,052","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3819","tri manuel",6,"ANI","21","0892","TAN","1420",0,1,"juvénile",NA,NA,"0,019","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3820","tri manuel",6,"ANI","21","0892","TAN","1420",0,1,"juvénile",NA,"hermaphrodite","0,108","taxref","Lumbricus",194310,"Genre","Lumbricus Linnaeus, 1758","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3821","tri manuel",6,"ANI","21","0903","TAN","1700",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3822","tri manuel",6,"ANI","21","0914","TAN","1890",0,1,NA,NA,"femelle",NA,"taxref","Cylindroiulus zinalensis",1003418,"Espèce","Cylindroiulus zinalensis (Faës, 1902)","Julidae","Julida","Diplopoda","Arthropoda"
"3823","tri manuel",6,"ANI","21","0914","TAN","1890",0,1,NA,NA,"femelle","0,025","taxref","Cylindroiulus zinalensis",1003418,"Espèce","Cylindroiulus zinalensis (Faës, 1902)","Julidae","Julida","Diplopoda","Arthropoda"
"3824","tri manuel",6,"ANI","21","0914","TAN","1890",0,1,"adulte",NA,"mâle","0,0065","taxref","Cylindroiulus zinalensis",1003418,"Espèce","Cylindroiulus zinalensis (Faës, 1902)","Julidae","Julida","Diplopoda","Arthropoda"
"3825","tri manuel",6,"ANI","21","0914","TAN","1890",0,1,"adulte",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3826","tri manuel",6,"ANI","21","0925","TAN","2100",0,1,NA,NA,NA,"0,0111","taxref","Cylindroiulus zinalensis",1003418,"Espèce","Cylindroiulus zinalensis (Faës, 1902)","Julidae","Julida","Diplopoda","Arthropoda"
"3827","tri manuel",6,"ANI","21","0925","TAN","2100",0,1,NA,NA,"femelle","0,003","taxref","Cylindroiulus zinalensis",1003418,"Espèce","Cylindroiulus zinalensis (Faës, 1902)","Julidae","Julida","Diplopoda","Arthropoda"
"3828","tri manuel",6,"ANI","21","0925","TAN","2100",0,1,NA,NA,"femelle","0,0049","taxref","Cylindroiulus zinalensis",1003418,"Espèce","Cylindroiulus zinalensis (Faës, 1902)","Julidae","Julida","Diplopoda","Arthropoda"
"3829","tri manuel",6,"ANI","21","0925","TAN","2100",0,1,NA,NA,"femelle","0,0073","taxref","Cylindroiulus zinalensis",1003418,"Espèce","Cylindroiulus zinalensis (Faës, 1902)","Julidae","Julida","Diplopoda","Arthropoda"
"3830","tri manuel",6,"ANI","21","0925","TAN","2100",0,1,NA,NA,"femelle","0,0095","taxref","Cylindroiulus zinalensis",1003418,"Espèce","Cylindroiulus zinalensis (Faës, 1902)","Julidae","Julida","Diplopoda","Arthropoda"
"3831","tri manuel",6,"ANI","21","0925","TAN","2100",0,1,"adulte",NA,"mâle","0,0087","taxref","Cylindroiulus zinalensis",1003418,"Espèce","Cylindroiulus zinalensis (Faës, 1902)","Julidae","Julida","Diplopoda","Arthropoda"
"3832","tri manuel",6,"ANI","21","0925","TAN","2100",0,1,"adulte",NA,"mâle","0,0089","taxref","Cylindroiulus zinalensis",1003418,"Espèce","Cylindroiulus zinalensis (Faës, 1902)","Julidae","Julida","Diplopoda","Arthropoda"
"3833","tri manuel",6,"ANI","21","0925","TAN","2100",0,1,"juvénile",NA,"mâle","0,0036","taxref","Cylindroiulus zinalensis",1003418,"Espèce","Cylindroiulus zinalensis (Faës, 1902)","Julidae","Julida","Diplopoda","Arthropoda"
"3834","tri manuel",6,"ANI","21","0925","TAN","2100",0,1,"larve",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3835","tri manuel",6,"ANI","21","0936","TAN","2300",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836","tri manuel",6,"ANI","21","0958","VCHA","1910",0,4,"larve",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3837","tri manuel",6,"ANI","21","0969","VCHA","2150",0,1,NA,NA,NA,NA,"taxref","Dermaptera",184777,"Ordre","Dermaptera De Geer, 1773",NA,"Dermaptera","Insecta","Arthropoda"
"3838","tri manuel",6,"ANI","21","0969","VCHA","2150",0,3,"larve",NA,NA,NA,"taxref","Diptera",184803,"Ordre","Diptera Linnaeus, 1758",NA,"Diptera","Insecta","Arthropoda"
"3839","tri manuel",6,"ANI","21","0980","VCHA","2330",0,1,"juvenile",NA,"indeterminé",NA,"taxref","Gnaphosidae",184362,"Famille","Gnaphosidae Pocock, 1898","Gnaphosidae","Araneae","Arachnida","Arthropoda"
"3840","tri manuel",6,"ANI","21","0980","VCHA","2330",1,1,"adulte",NA,NA,NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"3841","tri manuel",6,"ANI","21","0980","VCHA","2330",1,1,"larve",NA,NA,NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"3842","tri manuel",6,"ANI","21","0980","VCHA","2330",1,1,"larve",NA,NA,NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"3843","tri manuel",6,"ANI","21","0980","VCHA","2330",1,1,"larve",NA,NA,NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"3844","tri manuel",6,"ANI","21","0980","VCHA","2330",1,1,"larve",NA,NA,NA,"taxref","Coleoptera",184612,"Ordre","Coleoptera Linnaeus, 1758",NA,"Coleoptera","Insecta","Arthropoda"
"3845","tri manuel",6,"ANI","21","0991","VCHA","2510",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3846","tri manuel",6,"ANI","21","1002","VCHA","2760",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3847","tri manuel",6,"ANI","21","1013","VCHA","2940",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3848","tri manuel",6,"ANI","22","0011","ARM","1520",0,1,NA,NA,NA,NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"3849","tri manuel",6,"ANI","22","0011","ARM","1520",0,1,NA,NA,NA,NA,"taxref","Glomeris",192835,"Genre","Glomeris Latreille, 1802","Glomeridae","Glomerida","Diplopoda","Arthropoda"
"3850","tri manuel",6,"ANI","22","0011","ARM","1520",0,1,"juvénile","entier","hermaphrodite","0,409","taxref","Lumbricus",194310,"Genre","Lumbricus Linnaeus, 1758","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3851","tri manuel",6,"ANI","22","0011","ARM","1520",1,1,"adulte",NA,"femelle",NA,"taxref","Lasius",193879,"Genre","Lasius Fabricius, 1804","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3852","tri manuel",6,"ANI","22","0011","ARM","1520",1,1,NA,NA,NA,NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"3853","tri manuel",6,"ANI","22","0011","ARM","1520",1,1,NA,NA,NA,NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"3854","tri manuel",6,"ANI","22","0011","ARM","1520",1,3,NA,NA,NA,NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"3855","tri manuel",6,"ANI","22","0022","ARM","1750",0,1,"subadulte","entier","hermaphrodite","0,256","taxref","Aporrectodea caliginosa",199912,"Espèce","Aporrectodea caliginosa (Savigny, 1826)","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3856","tri manuel",6,"ANI","22","0022","ARM","1750",0,1,"larve",NA,NA,NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"3857","tri manuel",6,"ANI","22","0022","ARM","1750",0,1,NA,NA,NA,NA,"taxref","Geophilomorpha",185592,"Ordre","Geophilomorpha Pocock, 1895",NA,"Geophilomorpha","Chilopoda","Arthropoda"
"3858","tri manuel",6,"ANI","22","0022","ARM","1750",0,1,"indéterminé","morceau","hermaphrodite","0,844","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3859","tri manuel",6,"ANI","22","0022","ARM","1750",1,1,"subadulte","entier","hermaphrodite","2,156","taxref","Lumbricus terrestris",233129,"Espèce","Lumbricus terrestris Linnaeus, 1758","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3860","tri manuel",6,"ANI","22","0055","MSB","1370",0,1,NA,NA,NA,NA,"taxref","Geophilomorpha",185592,"Ordre","Geophilomorpha Pocock, 1895",NA,"Geophilomorpha","Chilopoda","Arthropoda"
"3861","tri manuel",6,"ANI","22","0055","MSB","1370",0,1,NA,NA,NA,NA,"taxref","Polydesmus",196524,"Genre","Polydesmus Latreille, 1802","Polydesmidae","Polydesmida","Diplopoda","Arthropoda"
"3862","tri manuel",6,"ANI","22","0066","MSB","1420",0,1,NA,NA,NA,NA,"taxref","Arion",189455,"Genre","Arion A. Férussac, 1819","Arionidae","Stylommatophora","Gastropoda","Mollusca"
"3863","tri manuel",6,"ANI","22","0066","MSB","1420",0,1,NA,NA,NA,NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"3864","tri manuel",6,"ANI","22","0066","MSB","1420",0,4,"larve",NA,NA,NA,"taxref","Diptera",184803,"Ordre","Diptera Linnaeus, 1758",NA,"Diptera","Insecta","Arthropoda"
"3865","tri manuel",6,"ANI","22","0066","MSB","1420",0,1,"larve",NA,NA,NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"3866","tri manuel",6,"ANI","22","0099","MSB","2260",0,1,"adulte",NA,NA,NA,"taxref","Scarabaeoidea",184746,"Super-Famille","Scarabaeoidea Latreille, 1802",NA,"Coleoptera","Insecta","Arthropoda"
"3867","tri manuel",6,"ANI","22","0110","PEC","1152",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3868","tri manuel",6,"ANI","22","0121","PEC","1375",0,1,"adulte",NA,"femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3869","tri manuel",6,"ANI","22","0121","PEC","1375",0,1,"juvénile","entier","hermaphrodite","0,119","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3870","tri manuel",6,"ANI","22","0121","PEC","1375",0,2,"cocon",NA,NA,NA,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3871","tri manuel",6,"ANI","22","0154","VAL","1860",0,1,"subadulte",NA,"hermaphrodite","0,102","taxref","Allolobophora chlorotica",233094,"Espèce","Allolobophora chlorotica (Savigny, 1826)","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3872","tri manuel",6,"ANI","22","0154","VAL","1860",0,1,"adulte",NA,"femelle",NA,"taxref","Araneae",184348,"Ordre","Araneae Clerck, 1758",NA,"Araneae","Arachnida","Arthropoda"
"3873","tri manuel",6,"ANI","22","0154","VAL","1860",0,1,"larve",NA,NA,NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"3874","tri manuel",6,"ANI","22","0154","VAL","1860",0,1,"cocon",NA,NA,NA,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3875","tri manuel",6,"ANI","22","0154","VAL","1860",0,2,"juvénile",NA,"hermaphrodite","0,165","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3876","tri manuel",6,"ANI","22","0154","VAL","1860",1,1,"adulte",NA,"hermaphrodite","0,216","taxref","Allolobophora chlorotica",233094,"Espèce","Allolobophora chlorotica (Savigny, 1826)","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3877","tri manuel",6,"ANI","22","0165","VAL","2050",0,1,"adulte",NA,"femelle",NA,"taxref","Lycosidae",184368,"Famille","Lycosidae Sundevall, 1833","Lycosidae","Araneae","Arachnida","Arthropoda"
"3878","tri manuel",6,"ANI","22","0176","VAL","2250",0,1,"subadulte","morceau","hermaphrodite","0,146","taxref","Aporrectodea caliginosa",199912,"Espèce","Aporrectodea caliginosa (Savigny, 1826)","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3879","tri manuel",6,"ANI","22","0176","VAL","2250",0,1,"larve",NA,NA,NA,"taxref","Coleoptera",184612,"Ordre","Coleoptera Linnaeus, 1758",NA,"Coleoptera","Insecta","Arthropoda"
"3880","tri manuel",6,"ANI","22","0176","VAL","2250",0,1,"larve",NA,NA,NA,"taxref","Curculionidae",184685,"Famille","Curculionidae Latreille, 1802","Curculionidae","Coleoptera","Insecta","Arthropoda"
