"","method","Replicate number","id_sample","gradient","alti","INat","abundance","stade","state","sexe","mass","name","referential","id","rankName","fullName","familyName","orderName","className","phylumName"
"3442","barber",6,"ANI-21-0854","RIS","2570",0,1,"ad",NA,"male",NA,"Coelotes pickardi pastor","gbif",6719418,"Espèce","Coelotes pickardi O.Pickard-Cambridge, 1873","Agelenidae","Araneae","Arachnida","Arthropoda"
"3443","barber",6,"ANI-21-0854","RIS","2570",0,1,NA,NA,NA,NA,"Collembola","taxref",184571,"Ordre","Collembola Lubbock, 1870",NA,"Collembola","Entognatha","Arthropoda"
"3444","barber",6,"ANI-21-0854","RIS","2570",0,1,"ad",NA,"hermaphrodite",0.044,"Lumbricus rubellus castanoides","taxref",233128,"Espèce","Lumbricus rubellus Hoffmeister, 1843","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3445","barber",6,"ANI-21-0854","RIS","2570",0,1,"ad",NA,"male",NA,"Xysticus desidiosus","taxref",1659,"Espèce","Xysticus desidiosus Simon, 1875","Thomisidae","Araneae","Arachnida","Arthropoda"
"3446","barber",6,"ANI-21-0865","RIS","2770",0,1,"larv",NA,NA,NA,"Diptera","gbif",811,"Ordre","Diptera",NA,"Diptera","Insecta","Arthropoda"
"3447","barber",6,"ANI-21-0865","RIS","2770",0,1,"ad",NA,"male",NA,"Drassodex simoni","taxref",528827,"Espèce","Drassodex simoni Hervé, Roberts & Murphy, 2009","Gnaphosidae","Araneae","Arachnida","Arthropoda"
"3448","barber",6,"ANI-21-0865","RIS","2770",0,1,"ad",NA,"male",NA,"Erigone remota","gbif",2137676,"Espèce","Erigone remota L.Koch, 1869","Linyphiidae","Araneae","Arachnida","Arthropoda"
"3449","barber",6,"ANI-21-0876","RIS","2890",0,1,"juv",NA,"unidentified",NA,"Lycosidae","taxref",184368,"Famille","Lycosidae Sundevall, 1833","Lycosidae","Araneae","Arachnida","Arthropoda"
"3450","barber",6,"ANI-21-0887","TAN","1420",0,1,"ad",NA,"male",NA,"Amaurobius fenestralis","taxref",1068,"Espèce","Amaurobius fenestralis (Strøm, 1768)","Amaurobiidae","Araneae","Arachnida","Arthropoda"
"3451","barber",6,"ANI-21-0887","TAN","1420",0,1,NA,NA,NA,0.0053,"Chilopoda","taxref",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"3452","barber",6,"ANI-21-0887","TAN","1420",0,1,NA,NA,NA,0.009,"Chilopoda","taxref",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"3453","barber",6,"ANI-21-0887","TAN","1420",0,4,NA,NA,NA,NA,"Collembola","taxref",184571,"Ordre","Collembola Lubbock, 1870",NA,"Collembola","Entognatha","Arthropoda"
"3454","barber",6,"ANI-21-0887","TAN","1420",0,1,"juv",NA,"unidentified",NA,"Dysderidae","taxref",184359,"Famille","Dysderidae ","Dysderidae","Araneae","Arachnida","Arthropoda"
"3455","barber",6,"ANI-21-0887","TAN","1420",0,1,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3456","barber",6,"ANI-21-0887","TAN","1420",0,1,"ad",NA,"female",NA,"Mecopisthes peusi","taxref",457299,"Espèce","Mecopisthes peusi Wunderlich, 1972","Linyphiidae","Araneae","Arachnida","Arthropoda"
"3457","barber",6,"ANI-21-0887","TAN","1420",0,1,"juv",NA,"male",0.0611,"Tachypodoiulus niger","taxref",227676,"Espèce","Tachypodoiulus niger (Leach, 1814)","Julidae","Julida","Diplopoda","Arthropoda"
"3458","barber",6,"ANI-21-0887","TAN","1420",0,2,"larv",NA,NA,NA,"Tipulidae","taxref",184950,"Famille","Tipulidae Latreille, 1802","Tipulidae","Diptera","Insecta","Arthropoda"
"3459","barber",6,"ANI-21-0898","TAN","1700",0,1,NA,NA,"unidentified",NA,"Aphididae","taxref",185101,"Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"3460","barber",6,"ANI-21-0898","TAN","1700",0,1,"juv",NA,"male",0.0763,"Cylindroiulus broti","taxref",227622,"Espèce","Cylindroiulus broti (Humbert, 1893)","Julidae","Julida","Diplopoda","Arthropoda"
"3461","barber",6,"ANI-21-0898","TAN","1700",0,500,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3462","barber",6,"ANI-21-0898","TAN","1700",0,1,NA,NA,"hermaphrodite",NA,"Gastropoda","taxref",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"3463","barber",6,"ANI-21-0898","TAN","1700",0,4,"larv",NA,NA,NA,"Heteroptera","gbif",3264953,"Genre","Heteroptera Macquart, 1835","Sphaeroceridae","Diptera","Insecta","Arthropoda"
"3464","barber",6,"ANI-21-0898","TAN","1700",0,1,"ad",NA,"male",NA,"Lepthyphantes nodifer","taxref",233621,"Espèce","Lepthyphantes nodifer Simon, 1884","Linyphiidae","Araneae","Arachnida","Arthropoda"
"3465","barber",6,"ANI-21-0909","TAN","1890",0,1,"ad",NA,"male",NA,"Bolyphantes alticeps","gbif",2135939,"Espèce","Bolyphantes alticeps (Sundevall, 1833)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"3466","barber",6,"ANI-21-0909","TAN","1890",0,1,"ad",NA,"male",0.016,"Calathus micropterus","taxref",222357,"Espèce","Calathus micropterus (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3467","barber",6,"ANI-21-0909","TAN","1890",0,1,"ad",NA,"male",0.017,"Calathus micropterus","taxref",222357,"Espèce","Calathus micropterus (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3468","barber",6,"ANI-21-0909","TAN","1890",0,1,"ad",NA,"male",0.019,"Calathus micropterus","taxref",222357,"Espèce","Calathus micropterus (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3469","barber",6,"ANI-21-0909","TAN","1890",0,5,NA,NA,NA,NA,"Collembola","taxref",184571,"Ordre","Collembola Lubbock, 1870",NA,"Collembola","Entognatha","Arthropoda"
"3470","barber",6,"ANI-21-0909","TAN","1890",0,1,"ad",NA,"male",0.077,"Cychrus attenuatus","gbif",7486552,"Espèce","Cychrus attenuatus (Fabricius, 1792)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3471","barber",6,"ANI-21-0909","TAN","1890",0,19,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3472","barber",6,"ANI-21-0909","TAN","1890",0,1,"ad",NA,"female",NA,"Gonatium rubellum","taxref",233580,"Espèce","Gonatium rubellum (Blackwall, 1841)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"3473","barber",6,"ANI-21-0909","TAN","1890",0,9,"larv",NA,NA,NA,"Larves campodeiformes","gbif",NA,NA,NA,NA,NA,NA,NA
"3474","barber",6,"ANI-21-0909","TAN","1890",0,1,"juv",NA,"unidentified",NA,"Linyphiidae","taxref",184366,"Famille","Linyphiidae Blackwall, 1859","Linyphiidae","Araneae","Arachnida","Arthropoda"
"3475","barber",6,"ANI-21-0909","TAN","1890",0,2,NA,NA,NA,NA,"Orthoptera","taxref",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"3476","barber",6,"ANI-21-0909","TAN","1890",0,1,"ad",NA,"female",0.042,"Pterostichus externepunctatus","taxref",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3477","barber",6,"ANI-21-0909","TAN","1890",0,1,"ad",NA,"female",0.049,"Pterostichus externepunctatus","taxref",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3478","barber",6,"ANI-21-0909","TAN","1890",0,1,"ad",NA,"male",0.023,"Pterostichus externepunctatus","taxref",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3479","barber",6,"ANI-21-0909","TAN","1890",0,1,"ad",NA,"male",0.031,"Pterostichus externepunctatus","taxref",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3480","barber",6,"ANI-21-0909","TAN","1890",0,1,"ad",NA,"male",0.034,"Pterostichus externepunctatus","taxref",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3481","barber",6,"ANI-21-0909","TAN","1890",0,1,"ad",NA,"male",0.047,"Pterostichus externepunctatus","taxref",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3482","barber",6,"ANI-21-0909","TAN","1890",0,1,"ad",NA,"male",0.06,"Pterostichus externepunctatus","taxref",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3483","barber",6,"ANI-21-0909","TAN","1890",0,2,"ad",NA,"female",NA,"Pterostichus externepunctatus","taxref",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3484","barber",6,"ANI-21-0909","TAN","1890",0,1,"ad",NA,NA,NA,"Staphylinidae","taxref",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"3485","barber",6,"ANI-21-0909","TAN","1890",0,1,"ad",NA,"male",NA,"Walckenaeria acuminata","taxref",233827,"Espèce","Walckenaeria acuminata Blackwall, 1833","Linyphiidae","Araneae","Arachnida","Arthropoda"
"3486","barber",6,"ANI-21-0920","TAN","2100",0,2,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3487","barber",6,"ANI-21-0920","TAN","2100",0,1,"ad",NA,"female",0.06,"Pterostichus externepunctatus","taxref",9114,"Espèce","Pterostichus externepunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3488","barber",6,"ANI-21-0920","TAN","2100",0,2,"ad",NA,"male",NA,"Tenuiphantes zimmermanni","taxref",233788,"Espèce","Tenuiphantes zimmermanni (Bertkau, 1890)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"3489","barber",6,"ANI-21-0953","VCHA","1910",0,82,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3490","barber",6,"ANI-21-0953","VCHA","1910",0,1,"ad",NA,"female",NA,"Pardosa agrestis","gbif",9741766,"Espèce","Pardosa agrestis (Westring, 1861)","Lycosidae","Araneae","Arachnida","Arthropoda"
"3491","barber",6,"ANI-21-0953","VCHA","1910",0,1,"ad",NA,"female",NA,"Pardosa blanda","taxref",303952,"Espèce","Pardosa blanda (C.L. Koch, 1833)","Lycosidae","Araneae","Arachnida","Arthropoda"
"3492","barber",6,"ANI-21-0953","VCHA","1910",0,1,"ad",NA,"male",NA,"Zelotes petrensis","taxref",1207,"Espèce","Zelotes petrensis (C.L. Koch, 1839)","Gnaphosidae","Araneae","Arachnida","Arthropoda"
"3493","barber",6,"ANI-21-0953","VCHA","1910",0,2,"ad",NA,"male",NA,"Zelotes talpinus","taxref",233425,"Espèce","Zelotes talpinus (L. Koch, 1872)","Gnaphosidae","Araneae","Arachnida","Arthropoda"
"3494","barber",6,"ANI-21-0964","VCHA","2150",0,1,"ad",NA,"male",NA,"Bolyphantes alticeps","gbif",2135939,"Espèce","Bolyphantes alticeps (Sundevall, 1833)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"3495","barber",6,"ANI-21-0964","VCHA","2150",0,2,"ad",NA,"male",NA,"Centromerus sellarius","taxref",233501,"Espèce","Centromerus sellarius (Simon, 1884)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"3496","barber",6,"ANI-21-0964","VCHA","2150",0,3,NA,NA,NA,NA,"Cicadellidae","taxref",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"3497","barber",6,"ANI-21-0964","VCHA","2150",0,1,"ad",NA,"female",NA,"Clubiona hilaris","taxref",1740,"Espèce","Clubiona hilaris Simon, 1878","Clubionidae","Araneae","Arachnida","Arthropoda"
"3498","barber",6,"ANI-21-0964","VCHA","2150",0,14,NA,NA,NA,NA,"Collembola","taxref",184571,"Ordre","Collembola Lubbock, 1870",NA,"Collembola","Entognatha","Arthropoda"
"3499","barber",6,"ANI-21-0964","VCHA","2150",0,1,"ad",NA,"female",NA,"Craspedosomatidae","taxref",185652,"Famille","Craspedosomatidae Gray in Jones, 1843","Craspedosomatidae","Chordeumatida","Diplopoda","Arthropoda"
"3500","barber",6,"ANI-21-0964","VCHA","2150",0,29,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3501","barber",6,"ANI-21-0964","VCHA","2150",0,1,"ad",NA,"female",0.004,"Notiophilus biguttatus","taxref",8526,"Espèce","Notiophilus biguttatus (Fabricius, 1779)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3502","barber",6,"ANI-21-0964","VCHA","2150",0,1,"ad",NA,"female",0.006,"Notiophilus biguttatus","taxref",8526,"Espèce","Notiophilus biguttatus (Fabricius, 1779)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3503","barber",6,"ANI-21-0964","VCHA","2150",0,1,"ad",NA,"male",0.004,"Notiophilus biguttatus","taxref",8526,"Espèce","Notiophilus biguttatus (Fabricius, 1779)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3504","barber",6,"ANI-21-0964","VCHA","2150",0,1,"ad",NA,"male",0.005,"Notiophilus biguttatus","taxref",8526,"Espèce","Notiophilus biguttatus (Fabricius, 1779)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3505","barber",6,"ANI-21-0964","VCHA","2150",0,1,"ad",NA,"male",0.006,"Notiophilus biguttatus","taxref",8526,"Espèce","Notiophilus biguttatus (Fabricius, 1779)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3506","barber",6,"ANI-21-0964","VCHA","2150",0,3,"ad",NA,"female",NA,"Pardosa lugubris","taxref",1930,"Espèce","Pardosa lugubris (Walckenaer, 1802)","Lycosidae","Araneae","Arachnida","Arthropoda"
"3507","barber",6,"ANI-21-0964","VCHA","2150",0,2,"ad",NA,NA,NA,"Polyphaga","gbif",8517289,"Genre","Polyphaga Brullé, 1835","Corydiidae","Blattodea","Insecta","Arthropoda"
"3508","barber",6,"ANI-21-0964","VCHA","2150",0,1,"ad",NA,"female",0.059,"Pterostichus morio","gbif",9755263,"Espèce","Pterostichus morio (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3509","barber",6,"ANI-21-0964","VCHA","2150",0,1,"ad",NA,"male",0.064,"Pterostichus morio","gbif",9755263,"Espèce","Pterostichus morio (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3510","barber",6,"ANI-21-0964","VCHA","2150",0,1,"ad",NA,"male",NA,"Tenuiphantes mengei","taxref",233783,"Espèce","Tenuiphantes mengei (Kulczyński, 1887)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"3511","barber",6,"ANI-21-0975","VCHA","2330",0,1,"ad",NA,"female",0.016,"Amara aenea","taxref",9192,"Espèce","Amara aenea (De Geer, 1774)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3512","barber",6,"ANI-21-0975","VCHA","2330",0,1,"ad",NA,"female",0.063,"Cicindela gallica","taxref",8324,"Espèce","Cicindela gallica Brullé, 1834","Carabidae","Coleoptera","Insecta","Arthropoda"
"3513","barber",6,"ANI-21-0975","VCHA","2330",0,27,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3514","barber",6,"ANI-21-0975","VCHA","2330",0,1,"juv",NA,NA,0.021,"Lumbricidae","taxref",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3515","barber",6,"ANI-21-0986","VCHA","2510",0,1,NA,NA,"unidentified",NA,"Aphididae","taxref",185101,"Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"3516","barber",6,"ANI-21-0986","VCHA","2510",0,1,NA,NA,NA,NA,"Collembola","taxref",184571,"Ordre","Collembola Lubbock, 1870",NA,"Collembola","Entognatha","Arthropoda"
"3517","barber",6,"ANI-21-0986","VCHA","2510",0,1,"ad",NA,"female",0.0075,"Craspedosomatidae","taxref",185652,"Famille","Craspedosomatidae Gray in Jones, 1843","Craspedosomatidae","Chordeumatida","Diplopoda","Arthropoda"
"3518","barber",6,"ANI-21-0986","VCHA","2510",0,1,"ad",NA,"male",NA,"Tenuiphantes flavipes","taxref",233781,"Espèce","Tenuiphantes flavipes (Blackwall, 1854)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"3519","barber",6,"ANI-21-0997","VCHA","2760",0,1,"ad",NA,"unidentified",NA,"Alticinae","taxref",728944,"Sous-Famille","Alticinae Newman, 1835","Chrysomelidae","Coleoptera","Insecta","Arthropoda"
"3520","barber",6,"ANI-21-0997","VCHA","2760",0,6,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3521","barber",6,"ANI-21-1008","VCHA","2940",0,1,"juv",NA,"unidentified",NA,"Salticidae","taxref",184381,"Famille","Salticidae Blackwall, 1841","Salticidae","Araneae","Arachnida","Arthropoda"
"3522","barber",6,"ANI-22-0006","ARM","1520",0,5,NA,NA,"unidentified",NA,"Araneae","gbif",1496,"Ordre","Araneae",NA,"Araneae","Arachnida","Arthropoda"
"3523","barber",6,"ANI-22-0006","ARM","1520",0,1,"larve",NA,NA,NA,"Carabidae","taxref",184615,"Famille","Carabidae Latreille, 1802","Carabidae","Coleoptera","Insecta","Arthropoda"
"3524","barber",6,"ANI-22-0006","ARM","1520",0,1,NA,NA,NA,NA,"Carabus purpurascens","gbif",7950301,"Espèce","Carabus purpurascens Fabricius, 1787","Carabidae","Coleoptera","Insecta","Arthropoda"
"3525","barber",6,"ANI-22-0006","ARM","1520",0,3,NA,NA,"unidentified",NA,"Carabus problematicus","gbif",4470555,"Espèce","Carabus problematicus Herbst, 1786","Carabidae","Coleoptera","Insecta","Arthropoda"
"3526","barber",6,"ANI-22-0006","ARM","1520",0,1,NA,NA,NA,NA,"Diplopoda","gbif",361,"Classe","Diplopoda",NA,NA,"Diplopoda","Arthropoda"
"3527","barber",6,"ANI-22-0006","ARM","1520",0,1,NA,NA,NA,NA,"Formica","gbif",1314840,"Genre","Formica Linnaeus, 1758","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3528","barber",6,"ANI-22-0006","ARM","1520",0,1,NA,NA,NA,NA,"Isopoda","taxref",184472,"Ordre","Isopoda Latreille, 1817",NA,"Isopoda","Malacostraca","Arthropoda"
"3529","barber",6,"ANI-22-0006","ARM","1520",0,1,"ad",NA,NA,NA,"Opiliones","taxref",183822,"Ordre","Opiliones Sundevall, 1833",NA,"Opiliones","Arachnida","Arthropoda"
"3530","barber",6,"ANI-22-0006","ARM","1520",0,11,"juv",NA,NA,NA,"Opiliones","taxref",183822,"Ordre","Opiliones Sundevall, 1833",NA,"Opiliones","Arachnida","Arthropoda"
"3531","barber",6,"ANI-22-0006","ARM","1520",0,1,NA,NA,NA,NA,"Pterostichinae","taxref",793077,"Sous-Famille","Pterostichinae Bonelli, 1810","Carabidae","Coleoptera","Insecta","Arthropoda"
"3532","barber",6,"ANI-22-0017","ARM","1750",0,8,NA,NA,"unidentified",NA,"Araneae","gbif",1496,"Ordre","Araneae",NA,"Araneae","Arachnida","Arthropoda"
"3533","barber",6,"ANI-22-0017","ARM","1750",0,6,NA,NA,NA,NA,"Cicadellidae","taxref",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"3534","barber",6,"ANI-22-0017","ARM","1750",0,4,NA,NA,NA,NA,"Formica","gbif",1314840,"Genre","Formica Linnaeus, 1758","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3535","barber",6,"ANI-22-0017","ARM","1750",0,14,NA,NA,NA,NA,"Myrmica","gbif",1318775,"Genre","Myrmica Latreille, 1804","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3536","barber",6,"ANI-22-0061","MSB","1420",0,1,NA,NA,"unidentified",NA,"Araneae","gbif",1496,"Ordre","Araneae",NA,"Araneae","Arachnida","Arthropoda"
"3537","barber",6,"ANI-22-0072","MSB","1890",0,1,NA,NA,NA,NA,"Isopoda","taxref",184472,"Ordre","Isopoda Latreille, 1817",NA,"Isopoda","Malacostraca","Arthropoda"
"3538","barber",6,"ANI-22-0083","MSB","2020",0,4,NA,NA,"unidentified",NA,"Araneae","gbif",1496,"Ordre","Araneae",NA,"Araneae","Arachnida","Arthropoda"
"3539","barber",6,"ANI-22-0083","MSB","2020",0,7,NA,NA,NA,NA,"Cicadellidae","taxref",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"3540","barber",6,"ANI-22-0083","MSB","2020",0,1,NA,NA,NA,NA,"Diplopoda","gbif",361,"Classe","Diplopoda",NA,NA,"Diplopoda","Arthropoda"
"3541","barber",6,"ANI-22-0094","MSB","2260",0,2,NA,NA,"unidentified",NA,"Araneae","gbif",1496,"Ordre","Araneae",NA,"Araneae","Arachnida","Arthropoda"
"3542","barber",6,"ANI-22-0094","MSB","2260",0,3,NA,NA,NA,NA,"Formica","gbif",1314840,"Genre","Formica Linnaeus, 1758","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3543","barber",6,"ANI-22-0094","MSB","2260",0,9,NA,NA,NA,NA,"Formica fusca","gbif",1314881,"Espèce","Formica fusca Linnaeus, 1758","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3544","barber",6,"ANI-22-0094","MSB","2260",0,2,NA,NA,NA,NA,"Myrmica","gbif",1318775,"Genre","Myrmica Latreille, 1804","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3545","barber",6,"ANI-22-0105","PEC","1152",0,4,NA,NA,"unidentified",NA,"Araneae","gbif",1496,"Ordre","Araneae",NA,"Araneae","Arachnida","Arthropoda"
"3546","barber",6,"ANI-22-0105","PEC","1152",0,3,NA,NA,NA,NA,"Isopoda","taxref",184472,"Ordre","Isopoda Latreille, 1817",NA,"Isopoda","Malacostraca","Arthropoda"
"3547","barber",6,"ANI-22-0105","PEC","1152",0,1,NA,NA,NA,NA,"Lumbricidae","taxref",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3548","barber",6,"ANI-22-0116","PEC","1375",0,4,NA,NA,"unidentified",NA,"Araneae","gbif",1496,"Ordre","Araneae",NA,"Araneae","Arachnida","Arthropoda"
"3549","barber",6,"ANI-22-0116","PEC","1375",0,2,NA,NA,NA,NA,"Diptera","gbif",811,"Ordre","Diptera",NA,"Diptera","Insecta","Arthropoda"
"3550","barber",6,"ANI-22-0149","VAL","1860",0,12,NA,NA,"unidentified",NA,"Araneae","gbif",1496,"Ordre","Araneae",NA,"Araneae","Arachnida","Arthropoda"
"3551","barber",6,"ANI-22-0149","VAL","1860",0,25,NA,NA,"unidentified",NA,"Carabidae","taxref",184615,"Famille","Carabidae Latreille, 1802","Carabidae","Coleoptera","Insecta","Arthropoda"
"3552","barber",6,"ANI-22-0149","VAL","1860",0,3,"larv",NA,"female",NA,"Coleoptera","gbif",1470,"Ordre","Coleoptera",NA,"Coleoptera","Insecta","Arthropoda"
"3553","barber",6,"ANI-22-0149","VAL","1860",0,28,NA,NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3554","barber",6,"ANI-22-0149","VAL","1860",0,2,NA,NA,NA,NA,"Hemiptera","gbif",809,"Ordre","Hemiptera",NA,"Hemiptera","Insecta","Arthropoda"
